GlyCosmos Lectin Number,LfDB ID,Short name,Pfam Labels,Specificities,Organism,GlyTouCan ID,Value
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G03454MW,1.133
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G08453FV,1.300
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G13974DV,1.399
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G25268QT,1.400
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G59487HS,1.400
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G21251LN,1.548
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G87832BF,1.700
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G35442CG,1.958
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G88981LD,2.100
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G69180XT,2.200
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G23361LI,2.600
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G86906WK,3.000
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G92133LY,3.700
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G65070LF,3.900
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G07990UY,5.713
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G49017YR,6.300
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G50205RT,6.449
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G16276IK,6.451
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G97553BW,6.746
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G79446WY,6.832
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G70374BH,7.145
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G32915BP,8.005
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G06550JR,8.051
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G69176ID,8.200
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G48493JV,9.600
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G25162JS,9.890
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G24673RP,9.950
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G77495MG,10.000
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G83131MU,10.522
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G71606HZ,12.298
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G84440YT,13.734
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G25132GJ,13.736
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G16768LX,16.486
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G98490BN,16.769
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G10179FS,17.705
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G86157UQ,20.103
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G58350LJ,23.898
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G44327JQ,24.272
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G75236EF,27.804
GL_000688,LfDB0198,ECorL,Lectin_legB,"Gal|GalNAc","Erythrina corallodendron",G42830YF,30.473
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G49859TR,0.035
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G55979JS,0.074
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G91089ZR,0.091
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G04681PT,0.161
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G09112SH,0.179
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G84783YG,0.257
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G60785FE,0.332
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G79890BQ,0.343
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G13869TL,0.344
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G19083SI,0.360
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G88502NV,0.368
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G09675DY,0.393
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G38426SE,0.430
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G74609HP,0.442
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G62167DK,0.532
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G19949UL,0.552
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G84170WO,0.573
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G08453FV,0.680
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G77712UR,0.736
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G15317IZ,0.742
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G06212IB,0.794
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G77220UE,0.934
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G68511OZ,0.936
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G13974DV,0.945
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G84053BQ,0.947
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G16717IV,0.990
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G76320TN,1.003
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G21251LN,1.086
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G01434UY,1.089
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G70358QM,1.106
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G66257KQ,1.132
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G59707MY,1.136
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G78603EO,1.166
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G57641IF,1.192
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G49608TR,1.208
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G33192XL,1.259
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G87825QP,1.290
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G97691ZT,1.321
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G75367YS,1.359
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G75829VK,1.384
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G09362PR,1.416
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G54457LW,1.566
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G53812EH,1.622
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G35442CG,1.719
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G86906WK,1.850
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G81436EU,2.078
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G87832BF,2.289
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G07558KL,2.295
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G36876NJ,2.346
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G76283HO,2.391
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G39932JF,2.417
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G88981LD,2.718
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G69180XT,2.795
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G52751JW,2.920
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G59487HS,2.965
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G09126MW,3.421
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G26039ES,3.534
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G53238US,3.972
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G23361LI,4.284
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G53858MF,4.616
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G65070LF,4.693
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G51497IR,4.830
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G35223CU,5.516
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G25268QT,5.877
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G83173HC,7.303
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G92133LY,32.819
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G49017YR,39.827
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G50205RT,42.157
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G48493JV,42.451
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G69176ID,43.507
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G25162JS,44.430
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G79446WY,44.571
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G38085YD,44.772
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G07990UY,47.367
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G77495MG,47.567
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G70374BH,49.698
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G16276IK,50.260
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G32915BP,50.966
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G06550JR,54.138
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G83131MU,57.426
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G24673RP,60.534
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G71606HZ,71.865
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G84440YT,79.735
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G78513KA,88.206
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G16768LX,88.870
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G98490BN,93.802
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G10179FS,94.968
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G44327JQ,108.700
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G58350LJ,112.115
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G94671TE,120.554
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G42830YF,120.585
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G25132GJ,124.632
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G46491JP,141.022
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G86157UQ,156.601
GL_000692,LfDB0175,ECA|ECL,Lectin_legB,"Gal|GalNAc","Erythrina cristagalli",G75236EF,167.273
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G84170WO,0.028
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G33192XL,0.039
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G79446WY,0.055
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G49859TR,0.081
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G84783YG,0.136
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G75829VK,0.155
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G52751JW,0.163
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G66257KQ,0.210
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G26039ES,0.239
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G96648LB,0.251
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G97553BW,0.259
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G50205RT,0.259
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G32915BP,0.266
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G49017YR,0.375
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G35173NI,0.393
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G59487HS,0.406
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G49608TR,0.450
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G07990UY,0.514
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G65070LF,0.540
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G03454MW,0.554
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G97691ZT,0.673
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G70374BH,0.724
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G71606HZ,0.724
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G16276IK,0.808
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G88502NV,0.812
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G87825QP,0.813
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G16768LX,0.814
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G06550JR,0.828
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G70358QM,0.952
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G36876NJ,1.041
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G19949UL,1.051
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G25132GJ,1.166
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G53238US,1.181
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G69180XT,1.272
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G09126MW,1.317
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G83173HC,1.327
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G91089ZR,1.332
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G24673RP,1.360
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G37918PT,1.377
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G77495MG,1.383
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G60785FE,1.399
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G69176ID,1.464
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G86157UQ,1.474
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G15317IZ,1.492
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G76320TN,1.619
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G48493JV,1.900
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G98490BN,2.033
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G10179FS,2.084
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G25268QT,2.216
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G42830YF,2.271
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G58350LJ,2.479
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G04681PT,2.537
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G76283HO,2.580
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G44327JQ,2.593
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G75236EF,2.792
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G51497IR,15.862
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G39932JF,33.356
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G35223CU,33.396
GL_000721,LfDB0187,VVA|VVA-G|VVL,Lectin_legB,"GalNAc","Vicia villosa",G23361LI,57.983
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G60785FE,0.021
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G16717IV,0.351
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G35442CG,0.518
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G77495MG,0.781
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G48493JV,1.133
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G19083SI,1.233
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G09362PR,1.518
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G70374BH,3.030
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G59487HS,3.329
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G69176ID,3.453
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G69180XT,3.585
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G21251LN,3.889
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G52751JW,4.573
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G06550JR,5.198
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G97553BW,5.492
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G32915BP,5.596
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G24673RP,5.918
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G16276IK,6.126
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G50205RT,6.607
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G76283HO,7.216
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G25162JS,7.345
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G73241DK,7.565
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G83131MU,7.983
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G16768LX,15.799
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G71606HZ,16.508
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G10179FS,16.767
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G25132GJ,19.183
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G84440YT,19.659
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G98490BN,23.669
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G44327JQ,32.741
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G07990UY,33.032
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G86157UQ,34.106
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G79446WY,34.133
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G58350LJ,35.600
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G99242KO,51.119
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G75236EF,52.762
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G42830YF,54.753
GL_000722,LfDB0247,BRA2,Lectin_C,"Gal|Man","Balanus (Megabalanus) roseus",G09675DY,58.207
