lectin,gl_number,uniprot,glycotoucan_id,binding_intensity,stdev,source,concentration
ConA,GL_002303,P02866,G25407RZ,7604.18,767.34,CFG,10
ConA,GL_002303,P02866,G73932YR,7629.53,281.88,CFG,10
ConA,GL_002303,P02866,G34678QT,8469.23,1067.50,CFG,10
ConA,GL_002303,P02866,G46503KK,8606.56,585.61,CFG,10
ConA,GL_002303,P02866,G79809MM,8725.71,254.61,CFG,10
ConA,GL_002303,P02866,G17779DH,8883.15,184.41,CFG,10
ConA,GL_002303,P02866,G10219AA,9125.96,194.91,CFG,10
ConA,GL_002303,P02866,G79654JL,10314.05,1146.87,CFG,10
ConA,GL_002303,P02866,G60230HH,11220.51,499.62,CFG,10
ConA,GL_002303,P02866,G79089IH,12486.19,1185.56,CFG,10
ConA,GL_002303,P02866,G60956VN,13372.38,201.44,CFG,10
ConA,GL_002303,P02866,G80393PG,13614.48,460.02,CFG,10
ConA,GL_002303,P02866,G80858MF,14150.61,465.96,CFG,10
ConA,GL_002303,P02866,G78059CC,14342.69,590.16,CFG,10
ConA,GL_002303,P02866,G21705YX,14410.07,1196.92,CFG,10
ConA,GL_002303,P02866,G37796OS,14479.29,224.02,CFG,10
ConA,GL_002303,P02866,G09921WG,16178.05,1251.15,CFG,10
ConA,GL_002303,P02866,G76241TN,16195.27,546.49,CFG,10
ConA,GL_002303,P02866,G51793MY,16338.06,2437.21,CFG,10
ConA,GL_002303,P02866,G06594DV,16359.55,1086.71,CFG,10
ConA,GL_002303,P02866,G80156FT,16477.85,407.54,CFG,10
ConA,GL_002303,P02866,G87687NN,17538.17,2774.58,CFG,10
ConA,GL_002303,P02866,G24095BS,17773.92,954.79,CFG,10
ConA,GL_002303,P02866,G00720XU,17990.35,1016.79,CFG,10
ConA,GL_002303,P02866,G92140GK,18055.34,1708.62,CFG,10
ConA,GL_002303,P02866,G96919WB,18158.35,1196.58,CFG,10
ConA,GL_002303,P02866,G00767OE,18562.25,610.67,CFG,10
ConA,GL_002303,P02866,G91365ZQ,18993.10,1132.73,CFG,10
ConA,GL_002303,P02866,G36859SD,19050.14,1664.45,CFG,10
ConA,GL_002303,P02866,G18320HP,19133.20,1019.15,CFG,10
ConA,GL_002303,P02866,G35382VN,19745.46,1766.21,CFG,10
ConA,GL_002303,P02866,G90725ZC,19891.19,1200.65,CFG,10
ConA,GL_002303,P02866,G28663KH,20242.01,3249.85,CFG,10
ConA,GL_002303,P02866,G19026NP,20497.98,2571.73,CFG,10
ConA,GL_002303,P02866,G73305LV,20582.44,437.74,CFG,10
ConA,GL_002303,P02866,G39213VZ,20605.97,3117.11,CFG,10
ConA,GL_002303,P02866,G04791QM,20671.00,1316.48,CFG,10
ConA,GL_002303,P02866,G05260RH,21106.86,1168.16,CFG,10
ConA,GL_002303,P02866,G90130AG,21171.47,821.30,CFG,10
ConA,GL_002303,P02866,G03577YK,21316.50,1109.15,CFG,10
ConA,GL_002303,P02866,G91227VL,21623.07,1754.42,CFG,10
ConA,GL_002303,P02866,G84467IZ,21953.51,2140.63,CFG,10
ConA,GL_002303,P02866,G22865RK,22211.31,704.10,CFG,10
ConA,GL_002303,P02866,G84467IZ,22262.45,1305.78,CFG,10
ConA,GL_002303,P02866,G19687OL,22373.81,1779.76,CFG,10
ConA,GL_002303,P02866,G34108KW,22424.94,1269.38,CFG,10
ConA,GL_002303,P02866,G44754DF,22577.11,1007.57,CFG,10
ConA,GL_002303,P02866,G36191CD,22691.30,1750.70,CFG,10
ConA,GL_002303,P02866,G17689DH,22962.02,247.38,CFG,10
ConA,GL_002303,P02866,G30694RX,23068.06,421.48,CFG,10
ConA,GL_002303,P02866,G54953LX,23075.77,1127.91,CFG,10
ConA,GL_002303,P02866,G17465IO,23124.51,1957.45,CFG,10
ConA,GL_002303,P02866,G00091RT,23389.83,543.42,CFG,10
ConA,GL_002303,P02866,G14047PA,24027.62,1282.83,CFG,10
ConA,GL_002303,P02866,G84467IZ,24510.33,1606.72,CFG,10
ConA,GL_002303,P02866,G42463OP,24575.27,212.69,CFG,10
ConA,GL_002303,P02866,G22768VO,25022.24,1614.85,CFG,10
ConA,GL_002303,P02866,G91257NC,25172.49,4004.76,CFG,10
ConA,GL_002303,P02866,G82348BZ,25365.43,1200.33,CFG,10
ConA,GL_002303,P02866,G77252PU,25523.00,897.38,CFG,10
ConA,GL_002303,P02866,G75850OP,26017.69,2185.05,CFG,10
ConA,GL_002303,P02866,G52724WY,26517.65,2528.84,CFG,10
ConA,GL_002303,P02866,G57891XD,26959.86,2724.64,CFG,10
ConA,GL_002303,P02866,G20521BH,27036.38,4822.56,CFG,10
ConA,GL_002303,P02866,G39213VZ,27556.49,2015.43,CFG,10
ConA,GL_002303,P02866,G94983ZY,28264.05,429.29,CFG,10
ConA,GL_002303,P02866,G40702WU,28677.45,1845.52,CFG,10
ConA,GL_002303,P02866,G96919WB,28762.55,1491.44,CFG,10
ConA,GL_002303,P02866,G47212KG,28781.27,1161.02,CFG,10
ConA,GL_002303,P02866,G34861UP,29716.83,1755.70,CFG,10
ConA,GL_002303,P02866,G63337SS,30014.74,3217.42,CFG,10
ConA,GL_002303,P02866,G69411IG,30321.69,1779.94,CFG,10
ConA,GL_002303,P02866,G23046QV,30439.09,940.30,CFG,10
ConA,GL_002303,P02866,G22768VO,30942.63,2613.90,CFG,10
ConA,GL_002303,P02866,G62112AO,30973.02,1029.21,CFG,10
ConA,GL_002303,P02866,G65997KL,31159.19,1513.78,CFG,10
ConA,GL_002303,P02866,G31865AG,31341.34,1303.14,CFG,10
ConA,GL_002303,P02866,G80966KZ,32225.46,3655.79,CFG,10
ConA,GL_002303,P02866,G00619DD,32284.77,1206.41,CFG,10
ConA,GL_002303,P02866,G84467IZ,32517.48,1571.80,CFG,10
ConA,GL_002303,P02866,G64633BH,33564.17,1807.88,CFG,10
ConA,GL_002303,P02866,G55220VL,35154.52,2041.33,CFG,10
ConA,GL_002303,P02866,G56749GV,35447.85,2672.58,CFG,10
ConA,GL_002303,P02866,G12103ES,-6.92,2.10,CFG,5
ConA,GL_002303,P02866,G29489NE,-3.31,3.09,CFG,5
ConA,GL_002303,P02866,G97834OQ,-3.02,6.77,CFG,5
ConA,GL_002303,P02866,G94211YR,-2.17,2.14,CFG,5
ConA,GL_002303,P02866,G60430KO,-1.77,3.05,CFG,5
ConA,GL_002303,P02866,G93468NI,-1.62,5.80,CFG,5
ConA,GL_002303,P02866,G94435QH,-1.32,3.65,CFG,5
ConA,GL_002303,P02866,G78959US,-1.12,3.69,CFG,5
ConA,GL_002303,P02866,G91827TX,-0.79,15.83,CFG,5
ConA,GL_002303,P02866,G25824CS,-0.59,3.62,CFG,5
ConA,GL_002303,P02866,G58232XB,-0.56,5.24,CFG,5
ConA,GL_002303,P02866,G00066MO,-0.22,9.76,CFG,5
ConA,GL_002303,P02866,G35679TE,-0.14,2.63,CFG,5
ConA,GL_002303,P02866,G97249VB,-0.01,3.72,CFG,5
ConA,GL_002303,P02866,G32081WS,0.43,3.55,CFG,5
ConA,GL_002303,P02866,G00031MO,0.45,6.51,CFG,5
ConA,GL_002303,P02866,G52360ZJ,0.61,2.40,CFG,5
ConA,GL_002303,P02866,G92743LI,0.75,11.09,CFG,5
ConA,GL_002303,P02866,G55718HL,0.99,3.07,CFG,5
ConA,GL_002303,P02866,G00054MO,1.17,2.10,CFG,5
ConA,GL_002303,P02866,G93600HQ,1.56,4.37,CFG,5
ConA,GL_002303,P02866,G50068TE,1.77,8.30,CFG,5
ConA,GL_002303,P02866,G79389NT,1.99,1.19,CFG,5
ConA,GL_002303,P02866,G59782MA,1.99,2.43,CFG,5
ConA,GL_002303,P02866,G19524AS,2.21,2.13,CFG,5
ConA,GL_002303,P02866,G98544DH,2.46,1.75,CFG,5
ConA,GL_002303,P02866,G55144QZ,2.60,6.81,CFG,5
ConA,GL_002303,P02866,G74353FF,3.12,4.67,CFG,5
ConA,GL_002303,P02866,G70573KH,3.15,6.20,CFG,5
ConA,GL_002303,P02866,G57784EB,3.18,3.39,CFG,5
ConA,GL_002303,P02866,G28868ZC,3.26,7.11,CFG,5
ConA,GL_002303,P02866,G65562ZE,3.37,7.13,CFG,5
ConA,GL_002303,P02866,G76861MB,3.73,6.70,CFG,5
ConA,GL_002303,P02866,G29487JS,3.78,5.23,CFG,5
ConA,GL_002303,P02866,G61730RY,3.97,3.84,CFG,5
ConA,GL_002303,P02866,G22418PV,4.09,7.06,CFG,5
ConA,GL_002303,P02866,G00035MO,4.12,1.79,CFG,5
ConA,GL_002303,P02866,G00049MO,4.33,0.67,CFG,5
ConA,GL_002303,P02866,G12661AN,4.37,6.66,CFG,5
ConA,GL_002303,P02866,G57247BR,4.49,1.88,CFG,5
ConA,GL_002303,P02866,G09713JE,4.51,14.23,CFG,5
ConA,GL_002303,P02866,G61459JW,4.63,3.81,CFG,5
ConA,GL_002303,P02866,G00047MO,4.67,5.80,CFG,5
ConA,GL_002303,P02866,G46776WR,4.81,12.31,CFG,5
ConA,GL_002303,P02866,G34476JC,4.94,5.26,CFG,5
ConA,GL_002303,P02866,G84350SH,4.97,7.98,CFG,5
ConA,GL_002303,P02866,G95440AP,5.07,9.46,CFG,5
ConA,GL_002303,P02866,G29487JS,5.34,3.06,CFG,5
ConA,GL_002303,P02866,G91982VB,5.46,4.82,CFG,5
ConA,GL_002303,P02866,G08176ZW,5.58,7.78,CFG,5
ConA,GL_002303,P02866,G46776WR,5.70,4.31,CFG,5
ConA,GL_002303,P02866,G56682BC,5.84,7.86,CFG,5
ConA,GL_002303,P02866,G36123IU,5.98,5.93,CFG,5
ConA,GL_002303,P02866,G18859KD,5.98,11.39,CFG,5
ConA,GL_002303,P02866,G69440RD,5.99,15.72,CFG,5
ConA,GL_002303,P02866,G60713GB,6.32,10.28,CFG,5
ConA,GL_002303,P02866,G53869ZZ,6.37,18.62,CFG,5
ConA,GL_002303,P02866,G60890ZT,6.41,10.28,CFG,5
ConA,GL_002303,P02866,G01614ZM,6.49,9.48,CFG,5
ConA,GL_002303,P02866,G62117RR,6.52,6.67,CFG,5
ConA,GL_002303,P02866,G41052GC,6.58,7.37,CFG,5
ConA,GL_002303,P02866,G00052MO,6.78,8.42,CFG,5
ConA,GL_002303,P02866,G17807LO,6.86,4.74,CFG,5
ConA,GL_002303,P02866,G74353FF,7.10,11.35,CFG,5
ConA,GL_002303,P02866,G67017QK,7.23,10.25,CFG,5
ConA,GL_002303,P02866,G73578JC,7.28,5.19,CFG,5
ConA,GL_002303,P02866,G42930YG,7.31,5.53,CFG,5
ConA,GL_002303,P02866,G03044ED,7.40,10.80,CFG,5
ConA,GL_002303,P02866,G44375VE,7.43,5.19,CFG,5
ConA,GL_002303,P02866,G97831QV,7.49,9.09,CFG,5
ConA,GL_002303,P02866,G00048MO,7.58,2.84,CFG,5
ConA,GL_002303,P02866,G88313DY,7.82,5.45,CFG,5
ConA,GL_002303,P02866,G91532KA,7.87,15.92,CFG,5
ConA,GL_002303,P02866,G27947PN,7.97,10.12,CFG,5
ConA,GL_002303,P02866,G29440SE,8.07,6.24,CFG,5
ConA,GL_002303,P02866,G40696TO,8.11,5.38,CFG,5
ConA,GL_002303,P02866,G87492XO,8.23,13.71,CFG,5
ConA,GL_002303,P02866,G31119YY,8.30,3.52,CFG,5
ConA,GL_002303,P02866,G61010HE,8.33,6.84,CFG,5
ConA,GL_002303,P02866,G00056MO,8.36,1.65,CFG,5
ConA,GL_002303,P02866,G28868ZC,8.36,7.05,CFG,5
ConA,GL_002303,P02866,G29703NT,8.41,8.65,CFG,5
ConA,GL_002303,P02866,G00035MO,8.42,1.82,CFG,5
ConA,GL_002303,P02866,G63069TR,8.51,2.94,CFG,5
ConA,GL_002303,P02866,G17963KW,8.69,2.73,CFG,5
ConA,GL_002303,P02866,G61459JW,8.84,3.52,CFG,5
ConA,GL_002303,P02866,G59782MA,8.85,7.49,CFG,5
ConA,GL_002303,P02866,G44738JR,8.96,7.47,CFG,5
ConA,GL_002303,P02866,G08244HV,9.00,17.07,CFG,5
ConA,GL_002303,P02866,G56703WU,9.06,3.57,CFG,5
ConA,GL_002303,P02866,G22185MF,9.07,11.25,CFG,5
ConA,GL_002303,P02866,G23567MS,9.10,7.46,CFG,5
ConA,GL_002303,P02866,G28659UB,9.40,3.53,CFG,5
ConA,GL_002303,P02866,G49108TO,9.73,15.40,CFG,5
ConA,GL_002303,P02866,G73971ME,9.83,9.51,CFG,5
ConA,GL_002303,P02866,G56682BC,9.91,5.44,CFG,5
ConA,GL_002303,P02866,G23438NR,9.95,6.14,CFG,5
ConA,GL_002303,P02866,G55954SF,10.00,10.43,CFG,5
ConA,GL_002303,P02866,G43784HS,10.01,5.51,CFG,5
ConA,GL_002303,P02866,G93899SO,10.17,5.98,CFG,5
ConA,GL_002303,P02866,G50850NI,10.21,11.24,CFG,5
ConA,GL_002303,P02866,G86784SP,10.29,5.12,CFG,5
ConA,GL_002303,P02866,G65562ZE,10.65,2.64,CFG,5
ConA,GL_002303,P02866,G24432YB,10.66,2.44,CFG,5
ConA,GL_002303,P02866,G34356AA,10.67,20.14,CFG,5
ConA,GL_002303,P02866,G07357YR,10.67,5.30,CFG,5
ConA,GL_002303,P02866,G08396BF,10.71,5.04,CFG,5
ConA,GL_002303,P02866,G00055MO,10.74,8.05,CFG,5
ConA,GL_002303,P02866,G08143BZ,10.84,9.16,CFG,5
ConA,GL_002303,P02866,G57591KJ,10.86,18.66,CFG,5
ConA,GL_002303,P02866,G65112QB,10.89,14.04,CFG,5
ConA,GL_002303,P02866,G06239NA,10.90,9.86,CFG,5
ConA,GL_002303,P02866,G58274PS,10.91,8.51,CFG,5
ConA,GL_002303,P02866,G00051MO,11.04,6.29,CFG,5
ConA,GL_002303,P02866,G92148WA,11.28,9.35,CFG,5
ConA,GL_002303,P02866,G11457RF,11.42,5.28,CFG,5
ConA,GL_002303,P02866,G27290NP,11.50,30.98,CFG,5
ConA,GL_002303,P02866,G73578JC,11.67,0.89,CFG,5
ConA,GL_002303,P02866,G02657AK,11.88,5.25,CFG,5
ConA,GL_002303,P02866,G00055MO,11.88,14.27,CFG,5
ConA,GL_002303,P02866,G80587NA,12.00,16.60,CFG,5
ConA,GL_002303,P02866,G41033YN,12.05,6.96,CFG,5
ConA,GL_002303,P02866,G36414FS,12.08,5.41,CFG,5
ConA,GL_002303,P02866,G26166QH,12.10,3.67,CFG,5
ConA,GL_002303,P02866,G76607YV,12.14,11.52,CFG,5
ConA,GL_002303,P02866,G13058JI,12.17,10.02,CFG,5
ConA,GL_002303,P02866,G32723SL,12.32,18.03,CFG,5
ConA,GL_002303,P02866,G30586ZX,12.50,10.70,CFG,5
ConA,GL_002303,P02866,G07670VS,12.54,8.52,CFG,5
ConA,GL_002303,P02866,G09681LD,12.56,7.06,CFG,5
ConA,GL_002303,P02866,G00057MO,12.60,13.19,CFG,5
ConA,GL_002303,P02866,G00055MO,12.63,2.89,CFG,5
ConA,GL_002303,P02866,G33986KK,13.28,6.77,CFG,5
ConA,GL_002303,P02866,G00051MO,13.31,9.80,CFG,5
ConA,GL_002303,P02866,G11687NW,13.31,9.40,CFG,5
ConA,GL_002303,P02866,G30207PZ,13.34,9.32,CFG,5
ConA,GL_002303,P02866,G01245TU,13.58,9.53,CFG,5
ConA,GL_002303,P02866,G73480MV,13.59,5.77,CFG,5
ConA,GL_002303,P02866,G97763JB,13.60,16.23,CFG,5
ConA,GL_002303,P02866,G00041MO,13.62,6.86,CFG,5
ConA,GL_002303,P02866,G47362BJ,13.65,8.04,CFG,5
ConA,GL_002303,P02866,G64050LH,13.69,10.20,CFG,5
ConA,GL_002303,P02866,G96487RC,13.78,8.37,CFG,5
ConA,GL_002303,P02866,G00056MO,13.88,12.13,CFG,5
ConA,GL_002303,P02866,G21354HK,14.22,19.15,CFG,5
ConA,GL_002303,P02866,G02747VH,14.30,11.53,CFG,5
ConA,GL_002303,P02866,G46568RJ,14.43,11.83,CFG,5
ConA,GL_002303,P02866,G95595RA,14.46,13.64,CFG,5
ConA,GL_002303,P02866,G56052QV,14.59,5.33,CFG,5
ConA,GL_002303,P02866,G04497XO,14.66,12.07,CFG,5
ConA,GL_002303,P02866,G76355TG,14.80,3.54,CFG,5
ConA,GL_002303,P02866,G00033MO,14.84,11.82,CFG,5
ConA,GL_002303,P02866,G08157XK,14.88,3.10,CFG,5
ConA,GL_002303,P02866,G00053MO,15.01,13.08,CFG,5
ConA,GL_002303,P02866,G66163TI,15.02,7.67,CFG,5
ConA,GL_002303,P02866,G31734OS,15.16,8.44,CFG,5
ConA,GL_002303,P02866,G57729TT,15.21,8.87,CFG,5
ConA,GL_002303,P02866,G32254QI,15.25,0.51,CFG,5
ConA,GL_002303,P02866,G03499BP,15.29,10.77,CFG,5
ConA,GL_002303,P02866,G25787HL,15.51,4.71,CFG,5
ConA,GL_002303,P02866,G08872UM,15.61,21.48,CFG,5
ConA,GL_002303,P02866,G40025AL,15.85,3.46,CFG,5
ConA,GL_002303,P02866,G87918MK,15.90,7.23,CFG,5
ConA,GL_002303,P02866,G34073UX,15.93,9.79,CFG,5
ConA,GL_002303,P02866,G00066MO,15.97,3.38,CFG,5
ConA,GL_002303,P02866,G00037MO,16.14,17.65,CFG,5
ConA,GL_002303,P02866,G60233WN,16.22,5.92,CFG,5
ConA,GL_002303,P02866,G37184KW,16.28,28.49,CFG,5
ConA,GL_002303,P02866,G96655MP,16.33,10.47,CFG,5
ConA,GL_002303,P02866,G98465JN,16.36,18.35,CFG,5
ConA,GL_002303,P02866,G40696TO,16.38,12.35,CFG,5
ConA,GL_002303,P02866,G22203BB,16.39,10.89,CFG,5
ConA,GL_002303,P02866,G00037MO,16.46,12.39,CFG,5
ConA,GL_002303,P02866,G33476GF,16.68,13.60,CFG,5
ConA,GL_002303,P02866,G00031MO,16.69,6.58,CFG,5
ConA,GL_002303,P02866,G04497XO,16.69,17.70,CFG,5
ConA,GL_002303,P02866,G00065MO,16.86,9.28,CFG,5
ConA,GL_002303,P02866,G27818GJ,16.90,9.47,CFG,5
ConA,GL_002303,P02866,G52713HV,16.91,9.47,CFG,5
ConA,GL_002303,P02866,G97494HI,17.00,11.54,CFG,5
ConA,GL_002303,P02866,G36698XD,17.05,9.20,CFG,5
ConA,GL_002303,P02866,G29548YX,17.35,5.18,CFG,5
ConA,GL_002303,P02866,G47548GA,17.51,5.51,CFG,5
ConA,GL_002303,P02866,G51131QL,17.64,8.82,CFG,5
ConA,GL_002303,P02866,G76571JT,17.66,15.76,CFG,5
ConA,GL_002303,P02866,G49542DJ,17.81,6.02,CFG,5
ConA,GL_002303,P02866,G05252XR,17.85,15.26,CFG,5
ConA,GL_002303,P02866,G80062GG,17.94,8.94,CFG,5
ConA,GL_002303,P02866,G39023AU,18.09,2.80,CFG,5
ConA,GL_002303,P02866,G00057MO,18.13,33.00,CFG,5
ConA,GL_002303,P02866,G00065MO,18.20,7.29,CFG,5
ConA,GL_002303,P02866,G24504JY,18.23,29.73,CFG,5
ConA,GL_002303,P02866,G00047MO,18.24,3.30,CFG,5
ConA,GL_002303,P02866,G46677TE,18.28,13.92,CFG,5
ConA,GL_002303,P02866,G61418DU,18.46,12.62,CFG,5
ConA,GL_002303,P02866,G00033MO,18.55,11.06,CFG,5
ConA,GL_002303,P02866,G92115PW,18.56,9.86,CFG,5
ConA,GL_002303,P02866,G09938IH,18.84,15.94,CFG,5
ConA,GL_002303,P02866,G54118CT,18.95,14.02,CFG,5
ConA,GL_002303,P02866,G49668VU,19.05,4.34,CFG,5
ConA,GL_002303,P02866,G13626XX,19.18,9.55,CFG,5
ConA,GL_002303,P02866,G52068VK,19.22,11.98,CFG,5
ConA,GL_002303,P02866,G90333CG,19.24,3.29,CFG,5
ConA,GL_002303,P02866,G08169IN,19.31,7.60,CFG,5
ConA,GL_002303,P02866,G83666FZ,19.48,16.37,CFG,5
ConA,GL_002303,P02866,G00052MO,19.67,9.15,CFG,5
ConA,GL_002303,P02866,G91237TK,19.73,8.79,CFG,5
ConA,GL_002303,P02866,G71451AZ,19.79,19.95,CFG,5
ConA,GL_002303,P02866,G67969KB,19.81,5.39,CFG,5
ConA,GL_002303,P02866,G89673NK,19.89,5.62,CFG,5
ConA,GL_002303,P02866,G42666HT,20.00,25.66,CFG,5
ConA,GL_002303,P02866,G30558XQ,20.03,14.21,CFG,5
ConA,GL_002303,P02866,G48558GR,20.14,11.35,CFG,5
ConA,GL_002303,P02866,G57884AX,20.21,14.56,CFG,5
ConA,GL_002303,P02866,G20044TD,20.24,19.54,CFG,5
ConA,GL_002303,P02866,G48740SL,20.52,12.61,CFG,5
ConA,GL_002303,P02866,G72548RZ,20.70,7.40,CFG,5
ConA,GL_002303,P02866,G78074HX,20.81,6.55,CFG,5
ConA,GL_002303,P02866,G61399NC,20.93,4.62,CFG,5
ConA,GL_002303,P02866,G73646HZ,20.99,11.78,CFG,5
ConA,GL_002303,P02866,G73991ZU,21.01,21.23,CFG,5
ConA,GL_002303,P02866,G14900XK,21.08,41.92,CFG,5
ConA,GL_002303,P02866,G25651TK,21.14,15.00,CFG,5
ConA,GL_002303,P02866,G01801SZ,21.24,5.97,CFG,5
ConA,GL_002303,P02866,G96852SM,21.33,7.21,CFG,5
ConA,GL_002303,P02866,G61009EJ,21.44,11.65,CFG,5
ConA,GL_002303,P02866,G48120WX,21.55,22.71,CFG,5
ConA,GL_002303,P02866,G22708NH,21.57,8.97,CFG,5
ConA,GL_002303,P02866,G44060QH,21.62,18.41,CFG,5
ConA,GL_002303,P02866,G09509BG,21.72,10.59,CFG,5
ConA,GL_002303,P02866,G77477NL,22.04,3.49,CFG,5
ConA,GL_002303,P02866,G28693FR,22.10,11.95,CFG,5
ConA,GL_002303,P02866,G49322HB,22.12,4.28,CFG,5
ConA,GL_002303,P02866,G09546QO,22.12,5.92,CFG,5
ConA,GL_002303,P02866,G00031MO,22.20,15.98,CFG,5
ConA,GL_002303,P02866,G49108TO,22.21,14.78,CFG,5
ConA,GL_002303,P02866,G85213RR,22.29,5.37,CFG,5
ConA,GL_002303,P02866,G21856LC,22.31,12.20,CFG,5
ConA,GL_002303,P02866,G09588MX,22.37,6.20,CFG,5
ConA,GL_002303,P02866,G78706CK,22.74,14.25,CFG,5
ConA,GL_002303,P02866,G78706CK,22.78,12.51,CFG,5
ConA,GL_002303,P02866,G03629LR,22.91,29.38,CFG,5
ConA,GL_002303,P02866,G99893CA,22.93,7.47,CFG,5
ConA,GL_002303,P02866,G62117RR,22.98,13.64,CFG,5
ConA,GL_002303,P02866,G35446HX,23.08,7.86,CFG,5
ConA,GL_002303,P02866,G99053DY,23.13,8.92,CFG,5
ConA,GL_002303,P02866,G04624DG,23.25,18.97,CFG,5
ConA,GL_002303,P02866,G81516LH,23.26,7.74,CFG,5
ConA,GL_002303,P02866,G09183JD,23.35,15.48,CFG,5
ConA,GL_002303,P02866,G45188RH,23.37,3.32,CFG,5
ConA,GL_002303,P02866,G25562BM,23.49,10.01,CFG,5
ConA,GL_002303,P02866,G95894VW,23.58,14.71,CFG,5
ConA,GL_002303,P02866,G73077PR,23.61,6.36,CFG,5
ConA,GL_002303,P02866,G00068MO,23.73,10.00,CFG,5
ConA,GL_002303,P02866,G47548GA,23.88,8.25,CFG,5
ConA,GL_002303,P02866,G26238GL,23.93,12.49,CFG,5
ConA,GL_002303,P02866,G94173VC,24.12,10.20,CFG,5
ConA,GL_002303,P02866,G69522TI,24.19,21.95,CFG,5
ConA,GL_002303,P02866,G12460DL,24.31,4.06,CFG,5
ConA,GL_002303,P02866,G00054MO,24.41,15.97,CFG,5
ConA,GL_002303,P02866,G74917JX,24.60,5.41,CFG,5
ConA,GL_002303,P02866,G65832SQ,24.81,9.05,CFG,5
ConA,GL_002303,P02866,G08806VI,25.02,21.98,CFG,5
ConA,GL_002303,P02866,G76362LL,25.02,25.45,CFG,5
ConA,GL_002303,P02866,G50645ZL,25.07,14.42,CFG,5
ConA,GL_002303,P02866,G51162XR,25.09,4.91,CFG,5
ConA,GL_002303,P02866,G36476BA,25.14,16.97,CFG,5
ConA,GL_002303,P02866,G26555CS,25.15,9.91,CFG,5
ConA,GL_002303,P02866,G28148HG,25.37,13.16,CFG,5
ConA,GL_002303,P02866,G46055MA,25.84,21.97,CFG,5
ConA,GL_002303,P02866,G12637ID,25.92,9.85,CFG,5
ConA,GL_002303,P02866,G59754DB,26.16,23.86,CFG,5
ConA,GL_002303,P02866,G58896AZ,26.43,9.19,CFG,5
ConA,GL_002303,P02866,G55718HL,26.55,13.27,CFG,5
ConA,GL_002303,P02866,G47325QT,26.62,20.35,CFG,5
ConA,GL_002303,P02866,G09575SG,26.71,15.17,CFG,5
ConA,GL_002303,P02866,G46849JR,26.75,20.53,CFG,5
ConA,GL_002303,P02866,G11423ZI,26.81,27.39,CFG,5
ConA,GL_002303,P02866,G88274ER,27.23,29.55,CFG,5
ConA,GL_002303,P02866,G44411RJ,27.44,17.92,CFG,5
ConA,GL_002303,P02866,G50850NI,27.60,1.95,CFG,5
ConA,GL_002303,P02866,G12074QJ,27.72,2.68,CFG,5
ConA,GL_002303,P02866,G06873PC,27.84,14.12,CFG,5
ConA,GL_002303,P02866,G84824ZO,28.11,6.16,CFG,5
ConA,GL_002303,P02866,G78818SP,28.58,4.44,CFG,5
ConA,GL_002303,P02866,G87385MI,28.60,29.49,CFG,5
ConA,GL_002303,P02866,G14716ZB,28.69,9.21,CFG,5
ConA,GL_002303,P02866,G00058MO,28.72,22.04,CFG,5
ConA,GL_002303,P02866,G62735WZ,29.15,17.65,CFG,5
ConA,GL_002303,P02866,G14344KX,29.18,14.71,CFG,5
ConA,GL_002303,P02866,G26555CS,29.50,39.01,CFG,5
ConA,GL_002303,P02866,G00076PK,29.89,10.47,CFG,5
ConA,GL_002303,P02866,G84224TW,30.11,9.61,CFG,5
ConA,GL_002303,P02866,G00059MO,30.39,23.30,CFG,5
ConA,GL_002303,P02866,G74709RD,30.47,21.69,CFG,5
ConA,GL_002303,P02866,G48898TH,30.53,21.29,CFG,5
ConA,GL_002303,P02866,G86702JK,30.56,14.52,CFG,5
ConA,GL_002303,P02866,G96865DJ,30.89,15.43,CFG,5
ConA,GL_002303,P02866,G13034PC,30.95,13.33,CFG,5
ConA,GL_002303,P02866,G38999IM,31.08,16.03,CFG,5
ConA,GL_002303,P02866,G36387CV,31.10,9.98,CFG,5
ConA,GL_002303,P02866,G07819HC,31.39,16.37,CFG,5
ConA,GL_002303,P02866,G10488WF,31.75,19.11,CFG,5
ConA,GL_002303,P02866,G65889KE,31.84,11.55,CFG,5
ConA,GL_002303,P02866,G00076PK,31.97,17.94,CFG,5
ConA,GL_002303,P02866,G35116BF,32.47,16.85,CFG,5
ConA,GL_002303,P02866,G96881BQ,32.54,6.52,CFG,5
ConA,GL_002303,P02866,G02522JF,33.56,15.68,CFG,5
ConA,GL_002303,P02866,G66367EU,33.99,19.58,CFG,5
ConA,GL_002303,P02866,G03229RU,34.22,15.05,CFG,5
ConA,GL_002303,P02866,G95742RK,34.55,16.86,CFG,5
ConA,GL_002303,P02866,G97894OW,34.89,12.26,CFG,5
ConA,GL_002303,P02866,G90562PB,35.26,9.49,CFG,5
ConA,GL_002303,P02866,G20744UW,35.58,13.23,CFG,5
ConA,GL_002303,P02866,G47975BB,35.70,22.29,CFG,5
ConA,GL_002303,P02866,G96881BQ,35.74,12.55,CFG,5
ConA,GL_002303,P02866,G51855ZY,36.13,10.65,CFG,5
ConA,GL_002303,P02866,G99454KR,36.19,10.44,CFG,5
ConA,GL_002303,P02866,G11647UD,36.34,15.40,CFG,5
ConA,GL_002303,P02866,G64973KT,36.47,14.96,CFG,5
ConA,GL_002303,P02866,G42666HT,36.59,10.74,CFG,5
